ID	allele_type
EC02009	core
EC02010	core
EC02011	accessory
EC02012	core
EC02013	core
EC02014	core
EC02015	core
EC02016	core
EC02017	core
EC02018	core
EC02019	core
EC02020	core
EC02021	core
EC02022	core
EC02023	core
EC02024	core
EC02025	core
EC02026	accessory
EC02027	accessory
EC02028	accessory
EC02029	accessory
EC02030	accessory
EC02031	accessory
EC02032	core
EC02033	core
EC02034	core
EC02035	core
EC02036	core
EC02037	core
EC02038	core
EC02039	core
EC02040	core
EC02041	core
EC02042	core
EC02043	core
EC02044	core
EC02045	core
EC02046	core
EC02047	core
EC02048	accessory
EC02049	core
EC02050	core
EC02051	core
EC02052	core
EC02053	core
EC02054	core
EC02055	core
EC02056	accessory
EC02057	accessory
EC02058	core
EC02059	core
EC02060	core
EC02061	core
EC02062	core
EC02063	core
EC02064	accessory
EC02065	accessory
EC02066	core
EC02067	core
EC02068	core
EC02069	core
EC02070	core
EC02071	core
EC02072	core
EC02073	core
EC02074	core
EC02075	accessory
EC02076	accessory
EC02077	accessory
EC02078	core
EC02079	core
EC02080	core
EC02081	core
EC02082	core
EC02083	core
EC02084	core
EC02085	core
EC02086	accessory
EC02087	accessory
EC02088	accessory
EC02089	core
EC02090	core
EC02091	core
EC02092	core
EC02093	core
EC02094	core
EC02095	core
EC02096	core
EC02097	core
EC02098	core
EC02099	accessory
EC02100	core
EC02101	accessory
EC02102	core
EC02103	core
EC02104	core
EC02105	core
EC02106	core
EC02107	core
EC02108	core
EC02109	core
EC02110	core
EC02111	core
EC02112	core
EC02113	core
EC02114	accessory
EC02115	core
EC02116	accessory
EC02117	accessory
EC02118	accessory
EC02119	accessory
EC02120	core
EC02121	core
EC02122	core
EC02123	core
EC02124	core
EC02125	core
EC02126	core
EC02127	core
EC02128	core
EC02129	core
EC02130	core
EC02131	core
EC02132	core
EC02133	core
EC02134	core
EC02135	accessory
EC02136	accessory
EC02137	core
EC02138	core
EC02139	core
EC02140	core
EC02141	core
EC02142	core
EC02143	core
EC02144	core
EC02145	accessory
EC02146	accessory
EC02147	core
EC02148	core
EC02149	core
EC02150	core
EC02151	core
EC02152	core
EC02153	accessory
EC02154	core
EC02155	core
EC02156	core
EC02157	core
EC02158	core
EC02159	core
EC02160	core
