ID	allele_type
SALM_15704	core
SALM_15705	core
SALM_15706	core
SALM_15707	core
SALM_15708	core
SALM_15717	core
SALM_15718	core
SALM_15719	core
SALM_15720	core
SALM_15721	core
SALM_15722	core
SALM_15723	core
SALM_15724	core
SALM_15725	core
SALM_15726	core
SALM_15727	core
SALM_15728	core
SALM_15729	core
SALM_15730	core
SALM_15731	core
SALM_15732	core
SALM_15733	core
SALM_15734	core
SALM_15735	core
SALM_15736	core
SALM_15737	core
SALM_15738	core
SALM_15739	core
SALM_15740	core
SALM_15741	core
SALM_15742	core
SALM_15743	core
SALM_15745	core
SALM_15746	core
SALM_15747	core
SALM_15748	core
SALM_15749	core
SALM_15750	core
SALM_15751	core
SALM_15752	core
SALM_15753	core
SALM_15754	core
SALM_15755	core
SALM_15756	core
SALM_15757	core
SALM_15758	core
SALM_15759	core
SALM_15760	core
SALM_15761	core
SALM_15762	core
SALM_15763	core
SALM_15764	core
SALM_15765	core
SALM_15766	core
SALM_15770	core
SALM_15771	core
SALM_15772	core
SALM_15773	core
SALM_15774	core
SALM_15775	core
SALM_15776	core
SALM_15777	core
SALM_15778	core
SALM_15779	core
SALM_15780	core
SALM_15781	core
SALM_15782	core
SALM_15783	core
SALM_15784	core
SALM_15786	core
SALM_15787	core
SALM_15788	core
SALM_15789	core
SALM_15790	core
SALM_15791	core
SALM_15792	core
SALM_15793	core
SALM_15794	core
SALM_15795	core
SALM_15797	core
SALM_15798	core
SALM_15799	core
SALM_15800	core
SALM_15801	core
SALM_15802	core
SALM_15803	core
SALM_15804	core
SALM_15807	core
SALM_15809	core
SALM_15810	core
SALM_15811	core
SALM_15812	core
SALM_15813	core
SALM_15814	core
SALM_15815	core
SALM_15821	core
SALM_15822	core
SALM_15823	core
SALM_15824	core
SALM_15825	core
SALM_15826	core
SALM_15827	core
SALM_15828	core
SALM_15829	core
SALM_15830	core
SALM_15831	core
SALM_15832	core
SALM_15833	core
SALM_15834	core
SALM_15835	core
SALM_15836	core
SALM_15837	core
SALM_15838	core
SALM_15839	core
SALM_15840	core
SALM_15841	core
SALM_15842	core
SALM_15843	core
SALM_15844	core
SALM_15845	core
SALM_15846	core
SALM_15847	core
SALM_15848	core
SALM_15849	core
SALM_15850	core
SALM_15851	core
SALM_15852	core
SALM_15853	core
SALM_15854	core
SALM_15855	core
SALM_15856	core
SALM_15857	core
SALM_15859	core
SALM_15860	core
SALM_15861	core
SALM_15862	core
SALM_15864	core
SALM_15866	core
SALM_15867	core
SALM_15868	core
SALM_15869	core
SALM_15870	core
SALM_15871	core
SALM_15872	core
SALM_15873	core
SALM_15874	core
SALM_15875	core
SALM_15876	core
SALM_15877	core
SALM_15878	core
SALM_15879	core
SALM_15880	core
SALM_15881	core
SALM_15882	core
SALM_15883	core
SALM_15884	core
SALM_15885	core
SALM_15886	core
SALM_15887	core
SALM_15888	core
SALM_15889	core
SALM_15890	core
SALM_15891	core
SALM_15892	core
SALM_15893	core
SALM_15894	core
SALM_15895	core
SALM_15896	core
SALM_15897	core
SALM_15898	core
SALM_15899	core
SALM_15900	core
SALM_15901	core
SALM_15902	core
SALM_15903	core
SALM_15904	core
SALM_15905	core
SALM_15907	core
SALM_15908	core
SALM_15909	core
SALM_15910	core
SALM_15911	core
SALM_15912	core
SALM_15913	core
SALM_15914	core
SALM_15915	core
SALM_15916	core
SALM_15917	core
SALM_15918	core
SALM_15919	core
SALM_15920	core
SALM_15921	core
SALM_15922	core
SALM_15923	core
SALM_15930	core
SALM_15935	core
SALM_15936	core
SALM_15937	core
SALM_15938	core
SALM_15939	core
SALM_15940	core
SALM_15941	core
SALM_15942	core
SALM_15943	core
SALM_15944	core
SALM_15945	core
SALM_15946	core
SALM_15948	core
SALM_15953	core
SALM_15954	core
SALM_15955	core
SALM_15956	core
SALM_15957	core
SALM_15958	core
SALM_15959	core
SALM_15960	core
SALM_15961	core
SALM_15962	core
SALM_15963	core
SALM_15964	core
SALM_15965	core
SALM_15967	core
SALM_15968	core
SALM_15969	core
SALM_15970	core
SALM_15971	core
SALM_15972	core
SALM_15973	core
SALM_15974	core
SALM_15975	core
SALM_15976	core
SALM_15977	core
SALM_15978	core
SALM_15979	core
SALM_15980	core
SALM_15981	core
SALM_15982	core
SALM_15983	core
SALM_15984	core
SALM_15985	core
SALM_15986	core
SALM_15987	core
SALM_15988	core
SALM_15989	core
SALM_15990	core
SALM_15991	core
SALM_15992	core
SALM_15993	core
SALM_15994	core
SALM_15995	core
SALM_15996	core
SALM_15997	core
SALM_15998	core
SALM_15999	core
SALM_16000	core
SALM_16001	core
SALM_16002	core
SALM_16003	core
SALM_16004	core
SALM_16005	core
SALM_16006	core
SALM_16007	core
SALM_16008	core
SALM_16009	core
SALM_16010	core
SALM_16011	core
SALM_16012	core
SALM_16013	core
SALM_16014	core
SALM_16015	core
SALM_16016	core
SALM_16017	core
SALM_16018	core
SALM_16020	core
SALM_16021	core
SALM_16022	core
SALM_16023	core
SALM_16024	core
SALM_16025	core
SALM_16027	core
SALM_16028	core
SALM_16029	core
SALM_16030	core
SALM_16031	core
SALM_16032	core
SALM_16033	core
SALM_16034	core
SALM_16035	core
SALM_16036	core
SALM_16037	core
SALM_16038	core
SALM_16039	core
SALM_16041	core
SALM_16042	core
SALM_16043	core
SALM_16044	core
SALM_16045	core
SALM_16046	core
SALM_16047	core
SALM_16048	core
SALM_16049	core
SALM_16050	core
SALM_16052	core
SALM_16053	core
SALM_16054	core
SALM_16055	core
SALM_16056	core
SALM_16057	core
SALM_16058	core
SALM_16059	core
SALM_16060	core
SALM_16061	core
SALM_16062	core
SALM_16063	core
SALM_16065	core
SALM_16066	core
SALM_16067	core
SALM_16068	core
SALM_16070	core
SALM_16071	core
SALM_16072	core
SALM_16073	core
SALM_16075	core
SALM_16078	core
SALM_16079	core
SALM_16080	core
SALM_16081	core
SALM_16082	core
SALM_16083	core
SALM_16084	core
SALM_16085	core
SALM_16091	core
SALM_16092	core
SALM_16093	core
SALM_16094	core
SALM_16095	core
SALM_16096	core
SALM_16109	core
SALM_16110	core
SALM_16111	core
SALM_16112	core
SALM_16113	core
SALM_16114	core
SALM_16115	core
SALM_16116	core
SALM_16117	core
SALM_16118	core
SALM_16122	core
SALM_16123	core
SALM_16124	core
SALM_16127	core
SALM_16129	core
SALM_16130	core
SALM_16131	core
SALM_16132	core
SALM_16133	core
SALM_16134	core
SALM_16135	core
SALM_16136	core
SALM_16137	core
SALM_16138	core
SALM_16140	core
SALM_16142	core
SALM_16147	core
SALM_16148	core
SALM_16151	core
SALM_16152	core
SALM_16153	core
SALM_16154	core
SALM_16155	core
SALM_16162	core
SALM_16165	core
SALM_16166	core
SALM_16167	core
SALM_16181	core
SALM_16182	core
SALM_16183	core
SALM_16184	core
SALM_16185	core
SALM_16187	core
SALM_16188	core
SALM_16189	core
SALM_16190	core
SALM_16191	core
SALM_16192	core
SALM_16193	core
SALM_16194	core
SALM_16195	core
SALM_16196	core
SALM_16197	core
SALM_16198	core
SALM_16199	core
SALM_16200	core
SALM_16201	core
SALM_16202	core
SALM_16203	core
SALM_16204	core
SALM_16205	core
SALM_16206	core
SALM_16207	core
SALM_16219	core
SALM_16220	core
SALM_16221	core
SALM_16222	core
SALM_16223	core
SALM_16224	core
SALM_16227	core
SALM_16228	core
SALM_16229	core
SALM_16230	core
SALM_16231	core
SALM_16232	core
SALM_16233	core
SALM_16234	core
SALM_16235	core
SALM_16238	core
SALM_16240	core
SALM_16241	core
SALM_16242	core
SALM_16243	core
SALM_16244	core
SALM_16245	core
SALM_16246	core
SALM_16247	core
SALM_16248	core
SALM_16249	core
SALM_16250	core
SALM_16251	core
SALM_16252	core
SALM_16253	core
SALM_16254	core
SALM_16255	core
SALM_16256	core
SALM_16257	core
SALM_16258	core
SALM_16259	core
SALM_16260	core
SALM_16261	core
SALM_16262	core
SALM_16263	core
SALM_16264	core
SALM_16265	core
SALM_16266	core
SALM_16267	core
SALM_16268	core
SALM_16269	core
SALM_16270	core
SALM_16271	core
SALM_16272	core
SALM_16273	core
SALM_16274	core
SALM_16275	core
SALM_16276	core
SALM_16277	core
SALM_16278	core
SALM_16279	core
SALM_16280	core
SALM_16281	core
SALM_16282	core
SALM_16283	core
SALM_16284	core
SALM_16285	core
SALM_16287	core
SALM_16288	core
SALM_16289	core
SALM_16290	core
SALM_16291	core
SALM_16292	core
SALM_16293	core
SALM_16295	core
SALM_16296	core
SALM_16297	core
SALM_16298	core
SALM_16299	core
SALM_16300	core
SALM_16301	core
SALM_16302	core
SALM_16303	core
SALM_16304	core
SALM_16305	core
SALM_16306	core
SALM_16307	core
SALM_16308	core
SALM_16309	core
SALM_16310	core
SALM_16311	core
SALM_16312	core
SALM_16313	core
SALM_16314	core
SALM_16315	core
SALM_16316	core
SALM_16317	core
SALM_16318	core
SALM_16320	core
SALM_16321	core
SALM_16322	core
SALM_16323	core
SALM_16324	core
SALM_16325	core
SALM_16326	core
SALM_16327	core
SALM_16328	core
SALM_16329	core
SALM_16330	core
SALM_16331	core
SALM_16332	core
SALM_16333	core
SALM_16334	core
SALM_16335	core
SALM_16336	core
SALM_16337	core
SALM_16338	core
SALM_16339	core
SALM_16340	core
SALM_16341	core
SALM_16342	core
SALM_16343	core
SALM_16344	core
SALM_16345	core
SALM_16346	core
SALM_16347	core
SALM_16348	core
SALM_16349	core
SALM_16350	core
SALM_16351	core
SALM_16352	core
SALM_16353	core
SALM_16354	core
SALM_16355	core
SALM_16356	core
SALM_16357	core
SALM_16358	core
SALM_16359	core
SALM_16360	core
SALM_16361	core
SALM_16362	core
SALM_16363	core
SALM_16364	core
SALM_16365	core
SALM_16366	core
SALM_16367	core
SALM_16368	core
SALM_16369	core
SALM_16370	core
SALM_16371	core
SALM_16372	core
SALM_16373	core
SALM_16374	core
SALM_16375	core
SALM_16376	core
SALM_16377	core
SALM_16378	core
SALM_16379	core
SALM_16380	core
SALM_16381	core
SALM_16382	core
SALM_16383	core
SALM_16384	core
SALM_16385	core
SALM_16392	core
SALM_16393	core
SALM_16394	core
SALM_16395	core
SALM_16396	core
SALM_16397	core
SALM_16398	core
SALM_16399	core
