ID	allele_type
CBOT_2687	accessory
CBOT_4062	accessory
CBOT_738	accessory
CBOT_739	accessory
CBOT_4055	accessory
CBOT_2515	accessory
CBOT_5497	accessory
CBOT_2516	accessory
CBOT_5029	accessory
CBOT_737	accessory
CBOT_1774	accessory
CBOT_5729	accessory
CBOT_499	accessory
CBOT_4065	accessory
CBOT_730	accessory
CBOT_4064	accessory
CBOT_729	accessory
CBOT_728	accessory
CBOT_2463	accessory
CBOT_888	accessory
CBOT_2049	accessory
CBOT_2923	accessory
CBOT_9327	accessory
CBOT_2925	accessory
CBOT_7012	accessory
CBOT_4132	accessory
CBOT_2922	accessory
CBOT_5977	accessory
CBOT_1854	accessory
CBOT_9656	accessory
CBOT_2454	accessory
CBOT_1982	accessory
CBOT_3700	accessory
CBOT_4874	accessory
CBOT_1453	accessory
CBOT_8750	accessory
CBOT_3769	accessory
CBOT_3768	accessory
CBOT_769	accessory
CBOT_608	accessory
CBOT_6124	accessory
CBOT_6710	accessory
CBOT_5972	accessory
CBOT_1861	accessory
CBOT_558	accessory
CBOT_417	accessory
CBOT_8861	accessory
CBOT_533	accessory
CBOT_6119	accessory
CBOT_1953	accessory
CBOT_1413	accessory
CBOT_4918	accessory
CBOT_8853	accessory
CBOT_6988	accessory
CBOT_8856	accessory
CBOT_537	accessory
CBOT_8860	accessory
CBOT_534	accessory
CBOT_8854	accessory
CBOT_540	accessory
CBOT_8852	accessory
CBOT_6526	accessory
CBOT_8859	accessory
CBOT_535	accessory
CBOT_539	accessory
CBOT_8857	accessory
CBOT_536	accessory
CBOT_8855	accessory
CBOT_538	accessory
CBOT_2157	accessory
CBOT_521	accessory
CBOT_5741	accessory
