ID	allele_type
EC_1073	accessory
EC_1074	accessory
EC_1075	accessory
EC_1076	accessory
EC_1077	accessory
EC_1078	accessory
EC_1079	accessory
EC_1080	accessory
EC_1081	accessory
EC_1082	accessory
EC_1083	accessory
EC_1084	accessory
EC_1085	accessory
EC_1086	accessory
EC_1087	accessory
EC_1088	accessory
EC_1089	accessory
EC_1090	accessory
EC_1091	accessory
EC_1092	accessory
EC_1093	accessory
EC_1094	accessory
EC_1095	accessory
EC_1096	accessory
EC_1097	accessory
EC_1098	accessory
EC_1099	accessory
EC_1100	accessory
EC_1101	accessory
EC_1102	accessory
EC_1103	accessory
EC_1104	accessory
EC_1105	accessory
EC_1106	accessory
EC_1107	accessory
EC_1108	accessory
EC_1109	accessory
EC_1110	accessory
EC_1111	accessory
EC_1112	accessory
EC_1113	accessory
EC_1114	accessory
EC_1115	accessory
EC_1116	accessory
EC_1117	accessory
EC_1118	accessory
EC_1119	accessory
EC_1120	accessory
EC_1121	accessory
EC_1122	accessory
EC_1123	accessory
EC_1124	accessory
EC_1125	accessory
EC_1126	accessory
EC_1127	accessory
EC_1128	accessory
EC_1129	accessory
EC_1130	accessory
EC_1131	accessory
EC_1132	accessory
EC_1133	accessory
EC_1134	accessory
EC_1135	accessory
EC_1136	accessory
EC_1137	accessory
EC_1138	accessory
EC_1139	accessory
EC_1140	accessory
EC_1141	accessory
EC_1142	accessory
EC_1143	accessory
EC_1144	accessory
EC_1145	accessory
EC_1146	accessory
EC_1147	accessory
EC_1148	accessory
EC_1149	accessory
EC_1150	accessory
EC_1151	accessory
EC_1152	accessory
EC_1153	accessory
EC_1154	accessory
EC_1155	accessory
EC_1156	accessory
EC_1157	accessory
EC_1158	accessory
EC_1159	accessory
EC_1160	accessory
EC_1161	accessory
EC_1162	accessory
EC_1163	accessory
EC_1164	accessory
EC_1165	accessory
EC_1166	accessory
EC_1167	accessory
EC_1168	accessory
EC_1169	accessory
EC_1170	accessory
EC_1171	accessory
EC_1172	accessory
EC_1173	accessory
EC_1174	accessory
EC_1175	accessory
EC_1176	accessory
EC_1177	accessory
EC_1178	accessory
EC_1179	accessory
EC_1180	accessory
EC_1181	accessory
EC_1182	accessory
EC_1183	accessory
EC_1184	accessory
EC_1185	accessory
EC_1186	accessory
EC_1187	accessory
EC_1188	accessory
EC_1189	accessory
EC_1190	accessory
EC_1191	accessory
EC_1192	accessory
EC_1193	accessory
EC_1194	accessory
EC_1195	accessory
EC_1196	accessory
EC_1197	accessory
EC_1198	accessory
EC_1199	accessory
EC_1200	accessory
EC_1201	accessory
EC_1202	accessory
EC_1203	accessory
EC_1204	accessory
EC_1205	accessory
EC_1206	accessory
EC_1207	accessory
EC_1208	accessory
EC_1209	accessory
EC_1210	accessory
EC_1211	accessory
EC_1212	accessory
EC_1213	accessory
EC_1214	accessory
EC_1215	accessory
EC_1216	accessory
EC_1217	accessory
EC_1218	accessory
EC_1219	accessory
EC_1220	accessory
EC_1221	accessory
EC_1222	accessory
EC_1223	accessory
EC_1224	accessory
EC_1225	accessory
EC_1226	accessory
EC_1227	accessory
EC_1228	accessory
EC_1229	accessory
EC_1230	accessory
EC_1231	accessory
EC_1232	accessory
EC_1233	accessory
EC_1234	accessory
EC_1235	accessory
EC_1236	accessory
EC_1237	accessory
EC_1238	accessory
EC_1239	accessory
EC_1240	accessory
EC_1241	accessory
EC_1242	accessory
EC_1243	accessory
EC_1244	accessory
EC_1245	accessory
EC_1246	accessory
EC_1247	accessory
EC_1248	accessory
EC_1249	accessory
EC_1250	accessory
EC_1251	accessory
EC_1252	accessory
EC_1253	accessory
EC_1254	accessory
EC_1255	accessory
EC_1256	accessory
EC_1257	accessory
EC_1258	accessory
EC_1259	accessory
EC_1260	accessory
EC_1261	accessory
EC_1262	accessory
EC_1263	accessory
EC_1264	accessory
EC_1265	accessory
EC_1266	accessory
EC_1267	accessory
EC_1268	accessory
EC_1269	accessory
